pl_name,sy_plx
Kepler-1311 b,1.12557
Kepler-1311 b,1.12557
Kepler-1311 b,1.12557
Kepler-1311 b,1.12557
Kepler-1311 b,1.12557
Kepler-1311 b,1.12557
Kepler-1311 b,1.12557
Kepler-1311 b,1.12557
Kepler-1311 b,1.12557
Kepler-1311 b,1.12557
Kepler-1311 c,1.12557
Kepler-1311 c,1.12557
Kepler-1311 c,1.12557
Kepler-1311 c,1.12557
Kepler-1311 c,1.12557
Kepler-1311 c,1.12557
Kepler-1311 c,1.12557
Kepler-1311 c,1.12557
Kepler-1311 c,1.12557
Kepler-1311 c,1.12557
Kepler-1311 d,1.12557
Kepler-1311 d,1.12557
Kepler-1311 d,1.12557
Kepler-1311 d,1.12557
Kepler-1311 d,1.12557
Kepler-1311 d,1.12557
Kepler-1311 d,1.12557
Kepler-1311 d,1.12557
Kepler-1311 d,1.12557
Kepler-1312 b,3.31466
Kepler-1312 b,3.31466
Kepler-1312 b,3.31466
Kepler-1312 b,3.31466
Kepler-1312 b,3.31466
Kepler-1312 b,3.31466
Kepler-1312 b,3.31466
Kepler-1312 b,3.31466
Kepler-1312 b,3.31466
Kepler-1312 b,3.31466
Kepler-1312 b,3.31466
Kepler-1312 c,3.31466
Kepler-1312 c,3.31466
Kepler-1312 c,3.31466
Kepler-1312 c,3.31466
Kepler-1312 c,3.31466
Kepler-1312 c,3.31466
Kepler-1312 c,3.31466
Kepler-1312 c,3.31466
Kepler-1313 b,5.7106
Kepler-1313 b,5.7106
Kepler-1313 b,5.7106
Kepler-1313 b,5.7106
Kepler-1313 b,5.7106
Kepler-1313 b,5.7106
Kepler-1313 b,5.7106
Kepler-1313 b,5.7106
Kepler-1313 b,5.7106
Kepler-1313 b,5.7106
Kepler-1313 b,5.7106
Kepler-1315 b,2.05104
Kepler-1315 b,2.05104
Kepler-1315 b,2.05104
Kepler-1315 b,2.05104
Kepler-1315 b,2.05104
Kepler-1315 b,2.05104
Kepler-1315 b,2.05104
Kepler-1315 b,2.05104
Kepler-1315 b,2.05104
Kepler-1315 b,2.05104
Kepler-1315 c,2.05104
Kepler-1315 c,2.05104
Kepler-1315 c,2.05104
Kepler-1315 c,2.05104
Kepler-1315 c,2.05104
Kepler-1315 c,2.05104
Kepler-1315 c,2.05104
Kepler-1315 c,2.05104
Kepler-1315 c,2.05104
Kepler-1316 b,1.21994
Kepler-1316 b,1.21994
Kepler-1316 b,1.21994
Kepler-1316 b,1.21994
Kepler-1316 b,1.21994
Kepler-1316 b,1.21994
Kepler-1316 b,1.21994
Kepler-1316 b,1.21994
Kepler-1316 b,1.21994
Kepler-1316 b,1.21994
Kepler-1317 b,1.34457
Kepler-1317 b,1.34457
Kepler-1317 b,1.34457
Kepler-1317 b,1.34457
Kepler-1317 b,1.34457
Kepler-1317 b,1.34457
Kepler-1317 b,1.34457
Kepler-1317 b,1.34457
Kepler-1317 b,1.34457
Kepler-1318 b,2.07563
Kepler-1318 b,2.07563
Kepler-1318 b,2.07563
Kepler-1318 b,2.07563
Kepler-1318 b,2.07563
Kepler-1318 b,2.07563
Kepler-1318 b,2.07563
Kepler-1318 b,2.07563
Kepler-1318 b,2.07563
Kepler-1318 b,2.07563
Kepler-1319 b,9.59428
Kepler-1319 b,9.59428
Kepler-1319 b,9.59428
Kepler-1319 b,9.59428
Kepler-1319 b,9.59428
Kepler-1319 b,9.59428
Kepler-1319 b,9.59428
Kepler-1319 b,9.59428
Kepler-1319 b,9.59428
Kepler-1319 b,9.59428
Kepler-1319 b,9.59428
Kepler-1319 b,9.59428
Kepler-1320 b,1.51664
Kepler-1320 b,1.51664
Kepler-1320 b,1.51664
Kepler-1320 b,1.51664
Kepler-1320 b,1.51664
Kepler-1320 b,1.51664
Kepler-1320 b,1.51664
Kepler-1320 b,1.51664
Kepler-1320 b,1.51664
Kepler-1321 b,1.27528
Kepler-1321 b,1.27528
Kepler-1321 b,1.27528
Kepler-1321 b,1.27528
Kepler-1321 b,1.27528
Kepler-1321 b,1.27528
Kepler-1321 b,1.27528
Kepler-1321 b,1.27528
Kepler-1321 b,1.27528
Kepler-1321 b,1.27528
Kepler-1321 b,1.27528
Kepler-1321 c,1.27528
Kepler-1321 c,1.27528
Kepler-1321 c,1.27528
Kepler-1321 c,1.27528
Kepler-1321 c,1.27528
Kepler-1321 c,1.27528
Kepler-1321 c,1.27528
Kepler-1321 c,1.27528
Kepler-1321 c,1.27528
Kepler-1321 c,1.27528
Kepler-1321 c,1.27528
Kepler-1321 d,1.27528
Kepler-1321 d,1.27528
Kepler-1321 d,1.27528
Kepler-1321 d,1.27528
Kepler-1321 d,1.27528
Kepler-1321 d,1.27528
Kepler-1321 d,1.27528
Kepler-1321 d,1.27528
Kepler-1322 b,0.712904
Kepler-1322 b,0.712904
Kepler-1322 b,0.712904
Kepler-1322 b,0.712904
Kepler-1322 b,0.712904
Kepler-1322 b,0.712904
Kepler-1322 b,0.712904
Kepler-1322 b,0.712904
Kepler-1322 b,0.712904
Kepler-1322 c,0.712904
Kepler-1322 c,0.712904
Kepler-1322 c,0.712904
Kepler-1322 c,0.712904
Kepler-1322 c,0.712904
Kepler-1322 c,0.712904
Kepler-1322 c,0.712904
Kepler-1323 b,2.11996
Kepler-1323 b,2.11996
Kepler-1323 b,2.11996
Kepler-1323 b,2.11996
Kepler-1323 b,2.11996
Kepler-1323 b,2.11996
Kepler-1323 b,2.11996
Kepler-1323 b,2.11996
Kepler-1323 b,2.11996
Kepler-1323 b,2.11996
Kepler-1323 b,2.11996
Kepler-1324 b,2.04769
Kepler-1324 b,2.04769
Kepler-1324 b,2.04769
Kepler-1324 b,2.04769
Kepler-1324 b,2.04769
Kepler-1324 b,2.04769
Kepler-1324 b,2.04769
Kepler-1324 b,2.04769
Kepler-1324 b,2.04769
Kepler-1325 b,0.998791
Kepler-1325 b,0.998791
Kepler-1325 b,0.998791
Kepler-1325 b,0.998791
Kepler-1325 b,0.998791
Kepler-1325 b,0.998791
Kepler-1325 b,0.998791
Kepler-1325 b,0.998791
Kepler-1325 b,0.998791
Kepler-1325 b,0.998791
Kepler-1326 b,1.40429
Kepler-1326 b,1.40429
Kepler-1326 b,1.40429
Kepler-1326 b,1.40429
Kepler-1326 b,1.40429
Kepler-1326 b,1.40429
Kepler-1326 b,1.40429
Kepler-1326 b,1.40429
Kepler-1326 b,1.40429
Kepler-1326 b,1.40429
Kepler-1327 b,1.4459
Kepler-1327 b,1.4459
Kepler-1327 b,1.4459
Kepler-1327 b,1.4459
Kepler-1327 b,1.4459
Kepler-1327 b,1.4459
Kepler-1327 b,1.4459
Kepler-1327 b,1.4459
Kepler-1327 b,1.4459
Kepler-1327 b,1.4459
Kepler-1328 b,1.20042
Kepler-1328 b,1.20042
Kepler-1328 b,1.20042
Kepler-1328 b,1.20042
Kepler-1328 b,1.20042
Kepler-1328 b,1.20042
Kepler-1328 b,1.20042
Kepler-1328 b,1.20042
Kepler-1328 b,1.20042
Kepler-1328 b,1.20042
Kepler-1329 b,1.67244
Kepler-1329 b,1.67244
Kepler-1329 b,1.67244
Kepler-1329 b,1.67244
Kepler-1329 b,1.67244
Kepler-1329 b,1.67244
Kepler-1329 b,1.67244
Kepler-1329 b,1.67244
Kepler-1329 b,1.67244
Kepler-1329 b,1.67244
Kepler-133 b,1.50292
Kepler-133 b,1.50292
Kepler-133 b,1.50292
Kepler-133 b,1.50292
Kepler-133 b,1.50292
Kepler-133 b,1.50292
Kepler-133 b,1.50292
Kepler-133 b,1.50292
Kepler-133 b,1.50292
Kepler-133 b,1.50292
Kepler-133 b,1.50292
Kepler-133 b,1.50292
Kepler-133 c,1.50292
Kepler-133 c,1.50292
Kepler-133 c,1.50292
Kepler-133 c,1.50292
Kepler-133 c,1.50292
Kepler-133 c,1.50292
Kepler-133 c,1.50292
Kepler-133 c,1.50292
Kepler-133 c,1.50292
Kepler-133 c,1.50292
Kepler-133 c,1.50292
Kepler-133 c,1.50292
Kepler-1330 b,0.552647
Kepler-1330 b,0.552647
Kepler-1330 b,0.552647
Kepler-1330 b,0.552647
Kepler-1330 b,0.552647
Kepler-1330 b,0.552647
Kepler-1330 b,0.552647
Kepler-1330 b,0.552647
Kepler-1330 b,0.552647
Kepler-1330 b,0.552647
Kepler-1331 b,3.10424
Kepler-1331 b,3.10424
Kepler-1331 b,3.10424
Kepler-1331 b,3.10424
Kepler-1331 b,3.10424
Kepler-1331 b,3.10424
Kepler-1331 b,3.10424
Kepler-1331 b,3.10424
Kepler-1331 b,3.10424
Kepler-1332 b,1.86266
Kepler-1332 b,1.86266
Kepler-1332 b,1.86266
Kepler-1332 b,1.86266
Kepler-1332 b,1.86266
Kepler-1332 b,1.86266
Kepler-1332 b,1.86266
Kepler-1332 b,1.86266
Kepler-1332 b,1.86266
Kepler-1332 b,1.86266
Kepler-1332 b,1.86266
Kepler-1333 b,1.04501
Kepler-1333 b,1.04501
Kepler-1333 b,1.04501
Kepler-1333 b,1.04501
Kepler-1333 b,1.04501
Kepler-1333 b,1.04501
Kepler-1333 b,1.04501
Kepler-1333 b,1.04501
Kepler-1333 b,1.04501
Kepler-1333 b,1.04501
Kepler-1334 b,0.788915
Kepler-1334 b,0.788915
Kepler-1334 b,0.788915
Kepler-1334 b,0.788915
Kepler-1334 b,0.788915
Kepler-1334 b,0.788915
Kepler-1334 b,0.788915
Kepler-1334 b,0.788915
Kepler-1334 b,0.788915
Kepler-1334 b,0.788915
Kepler-1335 b,1.57956
Kepler-1335 b,1.57956
Kepler-1335 b,1.57956
Kepler-1335 b,1.57956
Kepler-1335 b,1.57956
Kepler-1335 b,1.57956
Kepler-1335 b,1.57956
Kepler-1335 b,1.57956
Kepler-1335 b,1.57956
Kepler-1336 b,0.859004
Kepler-1336 b,0.859004
Kepler-1336 b,0.859004
Kepler-1336 b,0.859004
Kepler-1336 b,0.859004
Kepler-1336 b,0.859004
Kepler-1336 b,0.859004
Kepler-1336 b,0.859004
Kepler-1336 b,0.859004
Kepler-1336 b,0.859004
Kepler-1336 b,0.859004
Kepler-1336 c,0.859004
Kepler-1336 c,0.859004
Kepler-1336 c,0.859004
Kepler-1336 c,0.859004
Kepler-1336 c,0.859004
Kepler-1336 c,0.859004
Kepler-1336 c,0.859004
Kepler-1336 c,0.859004
Kepler-1336 c,0.859004
Kepler-1336 c,0.859004
Kepler-1337 b,1.63392
Kepler-1337 b,1.63392
Kepler-1337 b,1.63392
Kepler-1337 b,1.63392
Kepler-1337 b,1.63392
Kepler-1337 b,1.63392
Kepler-1337 b,1.63392
Kepler-1337 b,1.63392
Kepler-1337 b,1.63392
Kepler-1337 b,1.63392
Kepler-1338 b,1.29886
Kepler-1338 b,1.29886
Kepler-1338 b,1.29886
Kepler-1338 b,1.29886
Kepler-1338 b,1.29886
Kepler-1338 b,1.29886
Kepler-1338 b,1.29886
Kepler-1338 b,1.29886
Kepler-1338 b,1.29886
Kepler-1338 b,1.29886
Kepler-1339 b,2.66794
Kepler-1339 b,2.66794
Kepler-1339 b,2.66794
Kepler-1339 b,2.66794
Kepler-1339 b,2.66794
Kepler-1339 b,2.66794
Kepler-1339 b,2.66794
Kepler-1339 b,2.66794
Kepler-1339 b,2.66794
Kepler-1339 b,2.66794
Kepler-134 b,2.95812
Kepler-134 b,2.95812
Kepler-134 b,2.95812
Kepler-134 b,2.95812
Kepler-134 b,2.95812
Kepler-134 b,2.95812
Kepler-134 b,2.95812
Kepler-134 b,2.95812
Kepler-134 b,2.95812
Kepler-134 b,2.95812
Kepler-134 b,2.95812
Kepler-134 b,2.95812
Kepler-134 b,2.95812
Kepler-134 b,2.95812
Kepler-134 c,2.95812
Kepler-134 c,2.95812
Kepler-134 c,2.95812
Kepler-134 c,2.95812
Kepler-134 c,2.95812
Kepler-134 c,2.95812
Kepler-134 c,2.95812
Kepler-134 c,2.95812
Kepler-134 c,2.95812
Kepler-134 c,2.95812
Kepler-134 c,2.95812
Kepler-134 c,2.95812
Kepler-134 c,2.95812
Kepler-1340 b,0.990413
Kepler-1340 b,0.990413
Kepler-1340 b,0.990413
Kepler-1340 b,0.990413
Kepler-1340 b,0.990413
Kepler-1340 b,0.990413
Kepler-1340 b,0.990413
Kepler-1340 b,0.990413
Kepler-1340 b,0.990413
Kepler-1340 b,0.990413
Kepler-1341 b,2.06794
Kepler-1341 b,2.06794
Kepler-1341 b,2.06794
Kepler-1341 b,2.06794
Kepler-1341 b,2.06794
Kepler-1341 b,2.06794
Kepler-1341 b,2.06794
Kepler-1341 b,2.06794
Kepler-1341 b,2.06794
Kepler-1341 b,2.06794
Kepler-1341 b,2.06794
Kepler-1342 b,1.09517
Kepler-1342 b,1.09517
Kepler-1342 b,1.09517
Kepler-1342 b,1.09517
Kepler-1342 b,1.09517
Kepler-1342 b,1.09517
Kepler-1342 b,1.09517
Kepler-1342 b,1.09517
Kepler-1342 b,1.09517
Kepler-1343 b,0.540401
Kepler-1343 b,0.540401
Kepler-1343 b,0.540401
Kepler-1343 b,0.540401
Kepler-1343 b,0.540401
Kepler-1343 b,0.540401
Kepler-1343 b,0.540401
Kepler-1343 b,0.540401
Kepler-1343 b,0.540401
Kepler-1344 b,1.14228
Kepler-1344 b,1.14228
Kepler-1344 b,1.14228
Kepler-1344 b,1.14228
Kepler-1344 b,1.14228
Kepler-1344 b,1.14228
Kepler-1344 b,1.14228
Kepler-1344 b,1.14228
Kepler-1344 b,1.14228
Kepler-1344 b,1.14228
Kepler-1344 b,1.14228
Kepler-1345 b,0.709146
Kepler-1345 b,0.709146
Kepler-1345 b,0.709146
Kepler-1345 b,0.709146
Kepler-1345 b,0.709146
Kepler-1345 b,0.709146
Kepler-1345 b,0.709146
Kepler-1345 b,0.709146
Kepler-1345 b,0.709146
Kepler-1345 b,0.709146
Kepler-1345 b,0.709146
Kepler-1346 b,1.15658
Kepler-1346 b,1.15658
Kepler-1346 b,1.15658
Kepler-1346 b,1.15658
Kepler-1346 b,1.15658
Kepler-1346 b,1.15658
Kepler-1346 b,1.15658
Kepler-1346 b,1.15658
Kepler-1346 b,1.15658
Kepler-1348 b,0.795085
Kepler-1348 b,0.795085
Kepler-1348 b,0.795085
Kepler-1348 b,0.795085
Kepler-1348 b,0.795085
Kepler-1348 b,0.795085
Kepler-1348 b,0.795085
Kepler-1348 b,0.795085
Kepler-1348 b,0.795085
Kepler-1348 b,0.795085
Kepler-1349 b,3.59023
Kepler-1349 b,3.59023
Kepler-1349 b,3.59023
Kepler-1349 b,3.59023
Kepler-1349 b,3.59023
Kepler-1349 b,3.59023
Kepler-1349 b,3.59023
Kepler-1349 b,3.59023
Kepler-1349 b,3.59023
Kepler-1349 b,3.59023
Kepler-135 b,1.5798
Kepler-135 b,1.5798
Kepler-135 b,1.5798
Kepler-135 b,1.5798
Kepler-135 b,1.5798
Kepler-135 b,1.5798
Kepler-135 b,1.5798
Kepler-135 b,1.5798
Kepler-135 b,1.5798
Kepler-135 b,1.5798
Kepler-135 b,1.5798
Kepler-135 c,1.5798
Kepler-135 c,1.5798
Kepler-135 c,1.5798
Kepler-135 c,1.5798
Kepler-135 c,1.5798
Kepler-135 c,1.5798
Kepler-135 c,1.5798
Kepler-135 c,1.5798
Kepler-135 c,1.5798
Kepler-135 c,1.5798
Kepler-135 c,1.5798
Kepler-1350 b,2.90756
Kepler-1350 b,2.90756
Kepler-1350 b,2.90756
Kepler-1350 b,2.90756
Kepler-1350 b,2.90756
Kepler-1350 b,2.90756
Kepler-1350 b,2.90756
Kepler-1350 b,2.90756
Kepler-1350 b,2.90756
Kepler-1350 b,2.90756
Kepler-1350 b,2.90756
Kepler-1350 c,2.90756
Kepler-1350 c,2.90756
Kepler-1350 c,2.90756
Kepler-1350 c,2.90756
Kepler-1350 c,2.90756
Kepler-1350 c,2.90756
Kepler-1350 c,2.90756
Kepler-1350 c,2.90756
Kepler-1350 c,2.90756
Kepler-1350 c,2.90756
Kepler-1351 b,4.90251
Kepler-1351 b,4.90251
Kepler-1351 b,4.90251
Kepler-1351 b,4.90251
Kepler-1351 b,4.90251
Kepler-1351 b,4.90251
Kepler-1351 b,4.90251
Kepler-1351 b,4.90251
Kepler-1351 b,4.90251
Kepler-1352 b,1.46181
Kepler-1352 b,1.46181
Kepler-1352 b,1.46181
Kepler-1352 b,1.46181
Kepler-1352 b,1.46181
Kepler-1352 b,1.46181
Kepler-1352 b,1.46181
Kepler-1352 b,1.46181
Kepler-1352 b,1.46181
Kepler-1352 b,1.46181
Kepler-1353 b,1.65711
Kepler-1353 b,1.65711
Kepler-1353 b,1.65711
Kepler-1353 b,1.65711
Kepler-1353 b,1.65711
Kepler-1353 b,1.65711
Kepler-1353 b,1.65711
Kepler-1353 b,1.65711
Kepler-1353 b,1.65711
Kepler-1353 b,1.65711
Kepler-1354 b,0.864732
Kepler-1354 b,0.864732
Kepler-1354 b,0.864732
Kepler-1354 b,0.864732
Kepler-1354 b,0.864732
Kepler-1354 b,0.864732
Kepler-1354 b,0.864732
Kepler-1354 b,0.864732
Kepler-1354 b,0.864732
Kepler-1355 b,1.06907
Kepler-1355 b,1.06907
Kepler-1355 b,1.06907
Kepler-1355 b,1.06907
Kepler-1355 b,1.06907
Kepler-1355 b,1.06907
Kepler-1355 b,1.06907
Kepler-1355 b,1.06907
Kepler-1355 b,1.06907
Kepler-1356 b,1.15512
Kepler-1356 b,1.15512
Kepler-1356 b,1.15512
Kepler-1356 b,1.15512
Kepler-1356 b,1.15512
Kepler-1356 b,1.15512
Kepler-1356 b,1.15512
Kepler-1356 b,1.15512
Kepler-1356 b,1.15512
Kepler-1357 b,0.95603
Kepler-1357 b,0.95603
Kepler-1357 b,0.95603
Kepler-1357 b,0.95603
Kepler-1357 b,0.95603
Kepler-1357 b,0.95603
Kepler-1357 b,0.95603
Kepler-1357 b,0.95603
Kepler-1357 b,0.95603
Kepler-1358 b,1.79947
Kepler-1358 b,1.79947
Kepler-1358 b,1.79947
Kepler-1358 b,1.79947
Kepler-1358 b,1.79947
Kepler-1358 b,1.79947
Kepler-1358 b,1.79947
Kepler-1358 b,1.79947
Kepler-1358 b,1.79947
Kepler-1359 b,1.59854
Kepler-1359 b,1.59854
Kepler-1359 b,1.59854
Kepler-1359 b,1.59854
Kepler-1359 b,1.59854
Kepler-1359 b,1.59854
Kepler-1359 b,1.59854
Kepler-1359 b,1.59854
Kepler-1359 b,1.59854
Kepler-1359 b,1.59854
Kepler-136 b,2.34776
Kepler-136 b,2.34776
Kepler-136 b,2.34776
Kepler-136 b,2.34776
Kepler-136 b,2.34776
Kepler-136 b,2.34776
Kepler-136 b,2.34776
Kepler-136 b,2.34776
Kepler-136 b,2.34776
Kepler-136 b,2.34776
Kepler-136 b,2.34776
Kepler-136 b,2.34776
Kepler-136 c,2.34776
Kepler-136 c,2.34776
Kepler-136 c,2.34776
Kepler-136 c,2.34776
Kepler-136 c,2.34776
Kepler-136 c,2.34776
Kepler-136 c,2.34776
Kepler-136 c,2.34776
Kepler-136 c,2.34776
Kepler-136 c,2.34776
Kepler-136 c,2.34776
Kepler-136 c,2.34776
Kepler-1360 b,0.630932
Kepler-1360 b,0.630932
Kepler-1360 b,0.630932
Kepler-1360 b,0.630932
Kepler-1360 b,0.630932
Kepler-1360 b,0.630932
Kepler-1360 b,0.630932
Kepler-1360 b,0.630932
Kepler-1360 b,0.630932
Kepler-1360 b,0.630932
Kepler-1361 b,2.54086
Kepler-1361 b,2.54086
Kepler-1361 b,2.54086
Kepler-1361 b,2.54086
Kepler-1361 b,2.54086
Kepler-1361 b,2.54086
Kepler-1361 b,2.54086
Kepler-1361 b,2.54086
Kepler-1361 b,2.54086
Kepler-1361 b,2.54086
Kepler-1362 b,1.33936
Kepler-1362 b,1.33936
Kepler-1362 b,1.33936
Kepler-1362 b,1.33936
Kepler-1362 b,1.33936
Kepler-1362 b,1.33936
Kepler-1362 b,1.33936
Kepler-1362 b,1.33936
Kepler-1362 b,1.33936
Kepler-1362 b,1.33936
Kepler-1363 b,1.8174
Kepler-1363 b,1.8174
Kepler-1363 b,1.8174
Kepler-1363 b,1.8174
Kepler-1363 b,1.8174
Kepler-1363 b,1.8174
Kepler-1363 b,1.8174
Kepler-1363 b,1.8174
Kepler-1363 b,1.8174
Kepler-1365 b,1.16159
Kepler-1365 b,1.16159
Kepler-1365 b,1.16159
Kepler-1365 b,1.16159
Kepler-1365 b,1.16159
Kepler-1365 b,1.16159
Kepler-1365 b,1.16159
Kepler-1365 b,1.16159
Kepler-1365 b,1.16159
Kepler-1365 b,1.16159
Kepler-1365 c,1.16159
Kepler-1365 c,1.16159
Kepler-1365 c,1.16159
Kepler-1365 c,1.16159
Kepler-1365 c,1.16159
Kepler-1365 c,1.16159
Kepler-1365 c,1.16159
Kepler-1365 c,1.16159
Kepler-1365 c,1.16159
Kepler-1365 c,1.16159
Kepler-1366 b,2.11896
Kepler-1366 b,2.11896
Kepler-1366 b,2.11896
Kepler-1366 b,2.11896
Kepler-1366 b,2.11896
Kepler-1366 b,2.11896
Kepler-1366 b,2.11896
Kepler-1366 b,2.11896
Kepler-1366 b,2.11896
Kepler-1366 b,2.11896
Kepler-1367 b,2.46234
Kepler-1367 b,2.46234
Kepler-1367 b,2.46234
Kepler-1367 b,2.46234
Kepler-1367 b,2.46234
Kepler-1367 b,2.46234
Kepler-1367 b,2.46234
Kepler-1367 b,2.46234
Kepler-1367 b,2.46234
Kepler-1368 b,0.586022
Kepler-1368 b,0.586022
Kepler-1368 b,0.586022
Kepler-1368 b,0.586022
Kepler-1368 b,0.586022
Kepler-1368 b,0.586022
Kepler-1368 b,0.586022
Kepler-1368 b,0.586022
Kepler-1368 b,0.586022
Kepler-1369 b,0.7802
Kepler-1369 b,0.7802
Kepler-1369 b,0.7802
Kepler-1369 b,0.7802
Kepler-1369 b,0.7802
Kepler-1369 b,0.7802
Kepler-1369 b,0.7802
Kepler-1369 b,0.7802
Kepler-1369 b,0.7802
Kepler-1369 b,0.7802
Kepler-137 b,3.27176
Kepler-137 b,3.27176
Kepler-137 b,3.27176
Kepler-137 b,3.27176
Kepler-137 b,3.27176
Kepler-137 b,3.27176
Kepler-137 b,3.27176
Kepler-137 b,3.27176
Kepler-137 b,3.27176
Kepler-137 b,3.27176
Kepler-137 b,3.27176
Kepler-137 b,3.27176
Kepler-137 c,3.27176
Kepler-137 c,3.27176
Kepler-137 c,3.27176
Kepler-137 c,3.27176
Kepler-137 c,3.27176
Kepler-137 c,3.27176
Kepler-137 c,3.27176
Kepler-137 c,3.27176
Kepler-137 c,3.27176
Kepler-137 c,3.27176
Kepler-137 c,3.27176
Kepler-1370 b,0.967127
Kepler-1370 b,0.967127
Kepler-1370 b,0.967127
Kepler-1370 b,0.967127
Kepler-1370 b,0.967127
Kepler-1370 b,0.967127
Kepler-1370 b,0.967127
Kepler-1370 b,0.967127
Kepler-1370 b,0.967127
Kepler-1370 b,0.967127
Kepler-1370 b,0.967127
Kepler-1370 c,0.967127
Kepler-1370 c,0.967127
Kepler-1370 c,0.967127
Kepler-1370 c,0.967127
Kepler-1370 c,0.967127
Kepler-1370 c,0.967127
Kepler-1370 c,0.967127
Kepler-1370 c,0.967127
Kepler-1370 c,0.967127
Kepler-1370 c,0.967127
Kepler-1371 b,1.91179
Kepler-1371 b,1.91179
Kepler-1371 b,1.91179
Kepler-1371 b,1.91179
Kepler-1371 b,1.91179
Kepler-1371 b,1.91179
Kepler-1371 b,1.91179
Kepler-1371 b,1.91179
Kepler-1371 b,1.91179
Kepler-1371 b,1.91179
Kepler-1371 c,1.91179
Kepler-1371 c,1.91179
Kepler-1371 c,1.91179
Kepler-1371 c,1.91179
Kepler-1371 c,1.91179
Kepler-1371 c,1.91179
Kepler-1371 c,1.91179
Kepler-1371 c,1.91179
Kepler-1371 c,1.91179
Kepler-1372 b,0.738946
Kepler-1372 b,0.738946
Kepler-1372 b,0.738946
Kepler-1372 b,0.738946
Kepler-1372 b,0.738946
Kepler-1372 b,0.738946
Kepler-1372 b,0.738946
Kepler-1372 b,0.738946
Kepler-1372 b,0.738946
Kepler-1373 b,0.559563
Kepler-1373 b,0.559563
Kepler-1373 b,0.559563
Kepler-1373 b,0.559563
Kepler-1373 b,0.559563
Kepler-1373 b,0.559563
Kepler-1373 b,0.559563
Kepler-1373 b,0.559563
Kepler-1373 b,0.559563
Kepler-1373 b,0.559563
Kepler-1374 b,0.899368
Kepler-1374 b,0.899368
Kepler-1374 b,0.899368
Kepler-1374 b,0.899368
Kepler-1374 b,0.899368
Kepler-1374 b,0.899368
Kepler-1374 b,0.899368
Kepler-1374 b,0.899368
Kepler-1374 b,0.899368
Kepler-1374 b,0.899368
Kepler-1375 b,0.670294
Kepler-1375 b,0.670294
Kepler-1375 b,0.670294
Kepler-1375 b,0.670294
Kepler-1375 b,0.670294
Kepler-1375 b,0.670294
Kepler-1375 b,0.670294
Kepler-1375 b,0.670294
Kepler-1375 b,0.670294
Kepler-1376 b,1.12332
Kepler-1376 b,1.12332
Kepler-1376 b,1.12332
Kepler-1376 b,1.12332
Kepler-1376 b,1.12332
Kepler-1376 b,1.12332
Kepler-1376 b,1.12332
Kepler-1376 b,1.12332
Kepler-1376 b,1.12332
Kepler-1377 b,0.844673
Kepler-1377 b,0.844673
Kepler-1377 b,0.844673
Kepler-1377 b,0.844673
Kepler-1377 b,0.844673
Kepler-1377 b,0.844673
Kepler-1377 b,0.844673
Kepler-1377 b,0.844673
Kepler-1378 b,1.94764
Kepler-1378 b,1.94764
Kepler-1378 b,1.94764
Kepler-1378 b,1.94764
Kepler-1378 b,1.94764
Kepler-1378 b,1.94764
Kepler-1378 b,1.94764
Kepler-1378 b,1.94764
Kepler-1378 b,1.94764
Kepler-1378 b,1.94764
Kepler-1379 b,1.00331
Kepler-1379 b,1.00331
Kepler-1379 b,1.00331
Kepler-1379 b,1.00331
Kepler-1379 b,1.00331
Kepler-1379 b,1.00331
Kepler-1379 b,1.00331
Kepler-1379 b,1.00331
Kepler-1379 b,1.00331
Kepler-138 b,14.9272
Kepler-138 b,14.9272
Kepler-138 b,14.9272
Kepler-138 b,14.9272
Kepler-138 b,14.9272
Kepler-138 b,14.9272
Kepler-138 b,14.9272
Kepler-138 b,14.9272
Kepler-138 b,14.9272
Kepler-138 b,14.9272
Kepler-138 b,14.9272
Kepler-138 b,14.9272
Kepler-138 b,14.9272
Kepler-138 b,14.9272
Kepler-138 b,14.9272
Kepler-138 b,14.9272
Kepler-138 c,14.9272
Kepler-138 c,14.9272
Kepler-138 c,14.9272
Kepler-138 c,14.9272
Kepler-138 c,14.9272
Kepler-138 c,14.9272
Kepler-138 c,14.9272
Kepler-138 c,14.9272
Kepler-138 c,14.9272
Kepler-138 c,14.9272
Kepler-138 c,14.9272
Kepler-138 c,14.9272
Kepler-138 c,14.9272
Kepler-138 c,14.9272
Kepler-138 c,14.9272
Kepler-138 c,14.9272
Kepler-138 c,14.9272
Kepler-138 c,14.9272
Kepler-138 c,14.9272
Kepler-138 d,14.9272
Kepler-138 d,14.9272
Kepler-138 d,14.9272
Kepler-138 d,14.9272
Kepler-138 d,14.9272
Kepler-138 d,14.9272
Kepler-138 d,14.9272
Kepler-138 d,14.9272
Kepler-138 d,14.9272
Kepler-138 d,14.9272
Kepler-138 d,14.9272
Kepler-138 d,14.9272
Kepler-138 d,14.9272
Kepler-138 d,14.9272
Kepler-138 d,14.9272
Kepler-138 d,14.9272
Kepler-138 d,14.9272
Kepler-138 e,14.9272
Kepler-1380 b,0.375361
Kepler-1380 b,0.375361
Kepler-1380 b,0.375361
Kepler-1380 b,0.375361
Kepler-1380 b,0.375361
Kepler-1380 b,0.375361
Kepler-1380 b,0.375361
Kepler-1380 b,0.375361
Kepler-1380 b,0.375361
Kepler-1381 b,0.806839
Kepler-1381 b,0.806839
